id,category,parameter,value,unit,status,validationState,productionEligible,source,note
CHAR-ENG-0590,lower_leg,shin_coverage_04,58.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0591,lower_leg,tibia_length_05,67.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0592,lower_leg,fibula_length_05,75.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0593,lower_leg,shin_width_05,84.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0594,lower_leg,shin_depth_05,92.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0595,lower_leg,calf_circumference_05,101.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0596,lower_leg,ankle_width_05,109.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0597,lower_leg,ankle_depth_05,27.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0598,lower_leg,lowerleg_mass_ratio_05,36.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0599,lower_leg,tibia_angle_05,44.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0600,lower_leg,shin_coverage_05,53.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0601,foot,foot_length_01,94.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0602,foot,foot_width_01,103.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0603,foot,heel_width_01,21.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0604,foot,toe_box_width_01,29.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0605,foot,arch_height_01,38.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0606,foot,ankle_to_floor_01,46.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0607,foot,heel_height_01,55.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0608,foot,toe_length_01,63.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0609,foot,foot_angle_rest_01,72.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0610,foot,foot_angle_walk_01,80.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0611,foot,foot_length_02,89.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0612,foot,foot_width_02,97.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0613,foot,heel_width_02,106.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0614,foot,toe_box_width_02,24.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0615,foot,arch_height_02,32.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0616,foot,ankle_to_floor_02,41.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0617,foot,heel_height_02,49.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0618,foot,toe_length_02,58.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0619,foot,foot_angle_rest_02,66.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0620,foot,foot_angle_walk_02,75.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0621,foot,foot_length_03,83.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0622,foot,foot_width_03,92.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0623,foot,heel_width_03,100.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0624,foot,toe_box_width_03,109.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0625,foot,arch_height_03,27.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0626,foot,ankle_to_floor_03,35.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0627,foot,heel_height_03,44.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0628,foot,toe_length_03,52.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0629,foot,foot_angle_rest_03,61.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0630,foot,foot_angle_walk_03,69.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0631,foot,foot_length_04,78.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0632,foot,foot_width_04,86.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0633,foot,heel_width_04,95.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0634,foot,toe_box_width_04,103.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0635,foot,arch_height_04,21.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0636,foot,ankle_to_floor_04,30.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0637,foot,heel_height_04,38.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0638,foot,toe_length_04,47.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0639,foot,foot_angle_rest_04,55.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0640,foot,foot_angle_walk_04,64.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0641,foot,foot_length_05,72.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0642,foot,foot_width_05,81.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0643,foot,heel_width_05,89.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0644,foot,toe_box_width_05,98.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0645,foot,arch_height_05,106.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0646,foot,ankle_to_floor_05,24.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0647,foot,heel_height_05,33.0,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
CHAR-ENG-0648,foot,toe_length_05,41.5,mm,CANDIDATE_TARGET,UNVALIDATED,False,Not measured/supported by latest report; candidate engineering reference only,"CANDIDATE_TARGET: engineering candidate only, not measured by ONIQ and not a production gate"
